Index;Class;Formula;Exp m/z;Total Abund;#C;#H;#N;#O;#S;H/C;N/C;O/C;S/C
336;HC;C35H46;466,359234;5160363,93;35;46;0;0;0;1,3143;0;0;0
337;HC;C36H48;480,375141;5586991;36;48;0;0;0;1,3333;0;0;0
338;HC;C37H50;494,39063;8460242;37;50;0;0;0;1,3514;0;0;0
339;HC;C38H52;508,406565;6265837;38;52;0;0;0;1,3684;0;0;0
340;HC;C39H54;522,421893;9602514,19;39;54;0;0;0;1,3846;0;0;0
341;HC;C40H56;536,437857;6412601,34;40;56;0;0;0;1,4;0;0;0
342;HC;C41H58;550,453295;7319997,64;41;58;0;0;0;1,4146;0;0;0
343;HC;C42H60;564,468829;9985630,81;42;60;0;0;0;1,4286;0;0;0
344;HC;C43H62;578,484314;6123599;43;62;0;0;0;1,4419;0;0;0
345;HC;C44H64;592,500171;8016599;44;64;0;0;0;1,4545;0;0;0
346;HC;C45H66;606,515576;8739777,27;45;66;0;0;0;1,4667;0;0;0
347;HC;C46H68;620,531102;6784382;46;68;0;0;0;1,4783;0;0;0
348;HC;C47H70;634,547354;5605766;47;70;0;0;0;1,4894;0;0;0
349;HC;C48H72;648,563133;6942846,42;48;72;0;0;0;1,5;0;0;0
350;HC;C49H74;662,578423;7638007;49;74;0;0;0;1,5102;0;0;0
351;HC;C50H76;676,59408;4520191,28;50;76;0;0;0;1,52;0;0;0
352;HC;C51H78;690,609801;6057137;51;78;0;0;0;1,5294;0;0;0
353;HC;C52H80;704,625772;6309782,37;52;80;0;0;0;1,5385;0;0;0
354;HC;C53H82;718,641427;4907179;53;82;0;0;0;1,5472;0;0;0
355;HC;C54H84;732,656867;6356567,36;54;84;0;0;0;1,5556;0;0;0
356;HC;C55H86;746,672533;4590860;55;86;0;0;0;1,5636;0;0;0
357;HC;C56H88;760,687918;5019025;56;88;0;0;0;1,5714;0;0;0
358;HC;C57H90;774,70366;4991143,57;57;90;0;0;0;1,5789;0;0;0
359;HC;C58H92;788,71943;3251617,25;58;92;0;0;0;1,5862;0;0;0
360;HC;C59H94;802,735326;3473840;59;94;0;0;0;1,5932;0;0;0
361;HC;C60H96;816,750817;2907446;60;96;0;0;0;1,6;0;0;0
362;HC;C61H98;830,766568;3232326,75;61;98;0;0;0;1,6066;0;0;0
363;HC;C62H100;844,781943;2436609,07;62;100;0;0;0;1,6129;0;0;0
364;HC;C63H102;858,797352;1015867;63;102;0;0;0;1,619;0;0;0
365;HC;C64H104;872,812968;1862693,06;64;104;0;0;0;1,625;0;0;0
366;HC;C65H106;886,82863;1522316,36;65;106;0;0;0;1,6308;0;0;0
367;HC;C66H108;900,844573;840642;66;108;0;0;0;1,6364;0;0;0
368;HC;C67H110;914,860572;875625;67;110;0;0;0;1,6418;0;0;0
369;HC;C68H112;928,875385;647386;68;112;0;0;0;1,6471;0;0;0
370;HC;C69H114;942,891147;690358;69;114;0;0;0;1,6522;0;0;0
371;HC;C27H28;352,218528;807233;27;28;0;0;0;1,037;0;0;0
372;HC;C28H30;366,234168;827569;28;30;0;0;0;1,0714;0;0;0
373;HC;C29H32;380,249827;957979;29;32;0;0;0;1,1034;0;0;0
374;HC;C30H34;394,265493;1130601;30;34;0;0;0;1,1333;0;0;0
375;HC;C31H36;408,281062;2466329,58;31;36;0;0;0;1,1613;0;0;0
376;HC;C32H38;422,2969;967537;32;38;0;0;0;1,1875;0;0;0
377;HC;C33H40;436,312598;3180208;33;40;0;0;0;1,2121;0;0;0
378;HC;C34H42;450,328197;2402026;34;42;0;0;0;1,2353;0;0;0
379;HC;C35H44;464,343753;3827356,61;35;44;0;0;0;1,2571;0;0;0
380;HC;C36H46;478,359143;4629528,06;36;46;0;0;0;1,2778;0;0;0
381;HC;C37H48;492,375252;6628560,98;37;48;0;0;0;1,2973;0;0;0
382;HC;C38H50;506,390982;4470891,5;38;50;0;0;0;1,3158;0;0;0
383;HC;C39H52;520,406398;5871114;39;52;0;0;0;1,3333;0;0;0
384;HC;C40H54;534,422003;5386665,53;40;54;0;0;0;1,35;0;0;0
385;HC;C41H56;548,437978;5386599,94;41;56;0;0;0;1,3659;0;0;0
386;HC;C42H58;562,453459;6656704,77;42;58;0;0;0;1,381;0;0;0
387;HC;C43H60;576,469011;5046121;43;60;0;0;0;1,3953;0;0;0
388;HC;C44H62;590,484656;6339622,16;44;62;0;0;0;1,4091;0;0;0
389;HC;C45H64;604,500253;6952831,08;45;64;0;0;0;1,4222;0;0;0
390;HC;C46H66;618,515729;5713868,06;46;66;0;0;0;1,4348;0;0;0
391;HC;C47H68;632,531623;5344015,78;47;68;0;0;0;1,4468;0;0;0
392;HC;C48H70;646,54727;6576497,84;48;70;0;0;0;1,4583;0;0;0
393;HC;C49H72;660,562887;7064751,45;49;72;0;0;0;1,4694;0;0;0
394;HC;C50H74;674,578504;5001605;50;74;0;0;0;1,48;0;0;0
395;HC;C51H76;688,594171;5683768;51;76;0;0;0;1,4902;0;0;0
396;HC;C52H78;702,609833;7090254,18;52;78;0;0;0;1,5;0;0;0
397;HC;C53H80;716,625445;5825205;53;80;0;0;0;1,5094;0;0;0
398;HC;C54H82;730,641515;5606436,93;54;82;0;0;0;1,5185;0;0;0
399;HC;C55H84;744,656754;5188068;55;84;0;0;0;1,5273;0;0;0
400;HC;C56H86;758,672474;5007941,72;56;86;0;0;0;1,5357;0;0;0
401;HC;C57H88;772,687716;5370676;57;88;0;0;0;1,5439;0;0;0
402;HC;C58H90;786,70337;5269146,44;58;90;0;0;0;1,5517;0;0;0
403;HC;C59H92;800,719322;3535047;59;92;0;0;0;1,5593;0;0;0
404;HC;C60H94;814,735004;2921469,86;60;94;0;0;0;1,5667;0;0;0
405;HC;C61H96;828,750801;3351533;61;96;0;0;0;1,5738;0;0;0
406;HC;C62H98;842,76629;2864209;62;98;0;0;0;1,5806;0;0;0
407;HC;C63H100;856,781386;1342097;63;100;0;0;0;1,5873;0;0;0
408;HC;C64H102;870,797284;1413160;64;102;0;0;0;1,5938;0;0;0
409;HC;C65H104;884,813284;1593320,47;65;104;0;0;0;1,6;0;0;0
410;HC;C66H106;898,828899;1532136,97;66;106;0;0;0;1,6061;0;0;0
411;HC;C67H108;912,844096;1107388;67;108;0;0;0;1,6119;0;0;0
412;HC;C68H110;926,8607;1463958,81;68;110;0;0;0;1,6176;0;0;0
413;HC;C28H28;364,218493;529758;28;28;0;0;0;1;0;0;0
414;HC;C29H30;378,233988;917262;29;30;0;0;0;1,0345;0;0;0
415;HC;C30H32;392,249661;1013495;30;32;0;0;0;1,0667;0;0;0
416;HC;C31H34;406,265412;730164;31;34;0;0;0;1,0968;0;0;0
417;HC;C32H36;420,281124;1239753,08;32;36;0;0;0;1,125;0;0;0
418;HC;C33H38;434,296759;2619301;33;38;0;0;0;1,1515;0;0;0
419;HC;C34H40;448,312518;2596934;34;40;0;0;0;1,1765;0;0;0
420;HC;C35H42;462,328177;2466385,38;35;42;0;0;0;1,2;0;0;0
421;HC;C36H44;476,343557;3104913;36;44;0;0;0;1,2222;0;0;0
422;HC;C37H46;490,359529;4105290;37;46;0;0;0;1,2432;0;0;0
423;HC;C38H48;504,375205;3189520;38;48;0;0;0;1,2632;0;0;0
424;HC;C39H50;518,391012;4269347,39;39;50;0;0;0;1,2821;0;0;0
425;HC;C40H52;532,406565;4594338,52;40;52;0;0;0;1,3;0;0;0
426;HC;C41H54;546,422268;3925813,52;41;54;0;0;0;1,3171;0;0;0
427;HC;C42H56;560,43795;5318559;42;56;0;0;0;1,3333;0;0;0
428;HC;C43H58;574,453336;4129689,77;43;58;0;0;0;1,3488;0;0;0
429;HC;C44H60;588,468593;4805340,72;44;60;0;0;0;1,3636;0;0;0
430;HC;C45H62;602,484561;6065266,53;45;62;0;0;0;1,3778;0;0;0
431;HC;C46H64;616,500124;4854119,15;46;64;0;0;0;1,3913;0;0;0
432;HC;C47H66;630,515805;4116422,21;47;66;0;0;0;1,4043;0;0;0
433;HC;C48H68;644,531366;5768401,45;48;68;0;0;0;1,4167;0;0;0
434;HC;C49H70;658,547206;5723843,52;49;70;0;0;0;1,4286;0;0;0
435;HC;C50H72;672,562975;4672107;50;72;0;0;0;1,44;0;0;0
436;HC;C51H74;686,578497;5207315,45;51;74;0;0;0;1,451;0;0;0
437;HC;C52H76;700,594055;6100670,01;52;76;0;0;0;1,4615;0;0;0
438;HC;C53H78;714,610062;4665748,79;53;78;0;0;0;1,4717;0;0;0
439;HC;C54H80;728,62573;4994583,62;54;80;0;0;0;1,4815;0;0;0
440;HC;C55H82;742,641257;5152630,86;55;82;0;0;0;1,4909;0;0;0
441;HC;C56H84;756,656807;4806388;56;84;0;0;0;1,5;0;0;0
442;HC;C57H86;770,6724;4867766;57;86;0;0;0;1,5088;0;0;0
443;HC;C58H88;784,687999;3901422,56;58;88;0;0;0;1,5172;0;0;0
444;HC;C59H90;798,703996;3559291,73;59;90;0;0;0;1,5254;0;0;0
445;HC;C60H92;812,719942;2606152;60;92;0;0;0;1,5333;0;0;0
446;HC;C61H94;826,735404;2536532,35;61;94;0;0;0;1,541;0;0;0
447;HC;C62H96;840,750816;2160996;62;96;0;0;0;1,5484;0;0;0
448;HC;C63H98;854,766146;2183456;63;98;0;0;0;1,5556;0;0;0
449;HC;C64H100;868,78176;2382415,41;64;100;0;0;0;1,5625;0;0;0
450;HC;C65H102;882,798011;1535060,08;65;102;0;0;0;1,5692;0;0;0
451;HC;C66H104;896,812964;2002187,92;66;104;0;0;0;1,5758;0;0;0
452;HC;C67H106;910,828986;1607791,27;67;106;0;0;0;1,5821;0;0;0
453;HC;C68H108;924,844747;682217;68;108;0;0;0;1,5882;0;0;0
454;HC;C69H110;938,860319;804258;69;110;0;0;0;1,5942;0;0;0
455;HC;C70H112;952,876107;654173;70;112;0;0;0;1,6;0;0;0
456;HC;C28H26;362,202807;517027;28;26;0;0;0;0,9286;0;0;0
457;HC;C31H32;404,24985;714062;31;32;0;0;0;1,0323;0;0;0
458;HC;C32H34;418,265546;1488133;32;34;0;0;0;1,0625;0;0;0
459;HC;C33H36;432,281217;768829;33;36;0;0;0;1,0909;0;0;0
460;HC;C34H38;446,296754;1823569;34;38;0;0;0;1,1176;0;0;0
461;HC;C35H40;460,312329;2236658;35;40;0;0;0;1,1429;0;0;0
462;HC;C36H42;474,327929;2300670;36;42;0;0;0;1,1667;0;0;0
463;HC;C37H44;488,343902;1977713,61;37;44;0;0;0;1,1892;0;0;0
464;HC;C38H46;502,359567;3280541,4;38;46;0;0;0;1,2105;0;0;0
465;HC;C39H48;516,375145;3036341;39;48;0;0;0;1,2308;0;0;0
466;HC;C40H50;530,390817;3573514,32;40;50;0;0;0;1,25;0;0;0
467;HC;C41H52;544,406747;2602663,9;41;52;0;0;0;1,2683;0;0;0
468;HC;C42H54;558,421853;4160131;42;54;0;0;0;1,2857;0;0;0
469;HC;C43H56;572,437572;3496209;43;56;0;0;0;1,3023;0;0;0
470;HC;C44H58;586,453251;3038829,28;44;58;0;0;0;1,3182;0;0;0
471;HC;C45H60;600,468719;3896784;45;60;0;0;0;1,3333;0;0;0
472;HC;C46H62;614,484253;4424093;46;62;0;0;0;1,3478;0;0;0
473;HC;C47H64;628,49995;3929576;47;64;0;0;0;1,3617;0;0;0
474;HC;C48H66;642,515731;4890824;48;66;0;0;0;1,375;0;0;0
475;HC;C49H68;656,531579;5796199,06;49;68;0;0;0;1,3878;0;0;0
476;HC;C50H70;670,547486;4124368;50;70;0;0;0;1,4;0;0;0
477;HC;C51H72;684,562431;920011;51;72;0;0;0;1,4118;0;0;0
478;HC;C52H74;698,578748;5115699;52;74;0;0;0;1,4231;0;0;0
479;HC;C53H76;712,594144;5173412;53;76;0;0;0;1,434;0;0;0
480;HC;C54H78;726,609771;4518504;54;78;0;0;0;1,4444;0;0;0
481;HC;C55H80;740,62578;4631199,5;55;80;0;0;0;1,4545;0;0;0
482;HC;C56H82;754,641063;4499986;56;82;0;0;0;1,4643;0;0;0
483;HC;C57H84;768,656828;4570284;57;84;0;0;0;1,4737;0;0;0
484;HC;C58H86;782,672554;2999448,94;58;86;0;0;0;1,4828;0;0;0
485;HC;C59H88;796,688183;3374556;59;88;0;0;0;1,4915;0;0;0
486;HC;C60H90;810,704055;3042822;60;90;0;0;0;1,5;0;0;0
487;HC;C61H92;824,719814;2475850;61;92;0;0;0;1,5082;0;0;0
488;HC;C62H94;838,734906;2846676,8;62;94;0;0;0;1,5161;0;0;0
489;HC;C63H96;852,750919;939960;63;96;0;0;0;1,5238;0;0;0
490;HC;C64H98;866,766096;1268958;64;98;0;0;0;1,5312;0;0;0
491;HC;C65H100;880,782322;2188297;65;100;0;0;0;1,5385;0;0;0
492;HC;C66H102;894,797832;1073363;66;102;0;0;0;1,5455;0;0;0
493;HC;C67H104;908,813037;763109;67;104;0;0;0;1,5522;0;0;0
494;HC;C68H106;922,828849;821043;68;106;0;0;0;1,5588;0;0;0
495;HC;C69H108;936,844836;970588;69;108;0;0;0;1,5652;0;0;0
496;HC;C70H110;950,860072;668163;70;110;0;0;0;1,5714;0;0;0
497;HC;C71H112;964,875808;630338;71;112;0;0;0;1,5775;0;0;0
498;HC;C28H24;360,187326;533972;28;24;0;0;0;0,8571;0;0;0
499;HC;C30H28;388,218547;492418;30;28;0;0;0;0,9333;0;0;0
500;HC;C31H30;402,234003;564634;31;30;0;0;0;0,9677;0;0;0
501;HC;C32H32;416,24983;675833;32;32;0;0;0;1;0;0;0
502;HC;C34H36;444,281208;699514;34;36;0;0;0;1,0588;0;0;0
503;HC;C35H38;458,296574;870087;35;38;0;0;0;1,0857;0;0;0
504;HC;C36H40;472,312145;1187752;36;40;0;0;0;1,1111;0;0;0
505;HC;C37H42;486,328262;1547400;37;42;0;0;0;1,1351;0;0;0
506;HC;C38H44;500,343606;2009875,9;38;44;0;0;0;1,1579;0;0;0
507;HC;C39H46;514,359518;2831753;39;46;0;0;0;1,1795;0;0;0
508;HC;C40H48;528,374909;3389602;40;48;0;0;0;1,2;0;0;0
509;HC;C41H50;542,390912;2729103;41;50;0;0;0;1,2195;0;0;0
510;HC;C42H52;556,406465;2691102;42;52;0;0;0;1,2381;0;0;0
511;HC;C43H54;570,422044;2638814;43;54;0;0;0;1,2558;0;0;0
512;HC;C44H56;584,437621;2524063,22;44;56;0;0;0;1,2727;0;0;0
513;HC;C45H58;598,453155;3964775;45;58;0;0;0;1,2889;0;0;0
514;HC;C46H60;612,468633;3886094,49;46;60;0;0;0;1,3043;0;0;0
515;HC;C47H62;626,484345;3054043,07;47;62;0;0;0;1,3191;0;0;0
516;HC;C48H64;640,500103;4392775;48;64;0;0;0;1,3333;0;0;0
517;HC;C49H66;654,515641;4358405;49;66;0;0;0;1,3469;0;0;0
518;HC;C50H68;668,531395;4565939;50;68;0;0;0;1,36;0;0;0
519;HC;C52H72;696,563064;4817468,13;52;72;0;0;0;1,3846;0;0;0
520;HC;C53H74;710,578674;5055222,73;53;74;0;0;0;1,3962;0;0;0
521;HC;C54H76;724,594544;3774249;54;76;0;0;0;1,4074;0;0;0
522;HC;C55H78;738,610202;3996449,58;55;78;0;0;0;1,4182;0;0;0
523;HC;C56H80;752,625509;4425506;56;80;0;0;0;1,4286;0;0;0
524;HC;C57H82;766,641414;3587521,46;57;82;0;0;0;1,4386;0;0;0
525;HC;C58H84;780,656541;3608862,73;58;84;0;0;0;1,4483;0;0;0
526;HC;C59H86;794,672789;3653336;59;86;0;0;0;1,4576;0;0;0
527;HC;C60H88;808,688574;2975932;60;88;0;0;0;1,4667;0;0;0
528;HC;C61H90;822,70381;2941231;61;90;0;0;0;1,4754;0;0;0
529;HC;C62H92;836,719337;2810868,02;62;92;0;0;0;1,4839;0;0;0
530;HC;C63H94;850,734322;1477058,19;63;94;0;0;0;1,4921;0;0;0
531;HC;C64H96;864,750366;1859841,7;64;96;0;0;0;1,5;0;0;0
532;HC;C66H100;892,782226;636208;66;100;0;0;0;1,5152;0;0;0
533;HC;C67H102;906,797768;1593293;67;102;0;0;0;1,5224;0;0;0
534;HC;C70H108;948,844688;706987;70;108;0;0;0;1,5429;0;0;0
535;HC;C30H26;386,202965;559219;30;26;0;0;0;0,8667;0;0;0
536;HC;C31H28;400,218386;489666;31;28;0;0;0;0,9032;0;0;0
537;HC;C34H34;442,265656;665532;34;34;0;0;0;1;0;0;0
538;HC;C36H38;470,296773;1331590,82;36;38;0;0;0;1,0556;0;0;0
539;HC;C37H40;484,312403;1531929;37;40;0;0;0;1,0811;0;0;0
540;HC;C38H42;498,328129;1750329,93;38;42;0;0;0;1,1053;0;0;0
541;HC;C39H44;512,343813;1494546,28;39;44;0;0;0;1,1282;0;0;0
542;HC;C40H46;526,359567;2202928;40;46;0;0;0;1,15;0;0;0
543;HC;C41H48;540,375259;1868057,28;41;48;0;0;0;1,1707;0;0;0
544;HC;C42H50;554,390593;2224944;42;50;0;0;0;1,1905;0;0;0
545;HC;C43H52;568,40656;2468454;43;52;0;0;0;1,2093;0;0;0
546;HC;C44H54;582,421938;1848151,89;44;54;0;0;0;1,2273;0;0;0
547;HC;C45H56;596,437557;2619087,02;45;56;0;0;0;1,2444;0;0;0
548;HC;C46H58;610,453017;3323910;46;58;0;0;0;1,2609;0;0;0
549;HC;C47H60;624,4688;2234771;47;60;0;0;0;1,2766;0;0;0
550;HC;C48H62;638,484457;2595675,28;48;62;0;0;0;1,2917;0;0;0
551;HC;C49H64;652,50033;3494381;49;64;0;0;0;1,3061;0;0;0
552;HC;C50H66;666,515937;2933939,33;50;66;0;0;0;1,32;0;0;0
553;HC;C51H68;680,531409;2654497;51;68;0;0;0;1,3333;0;0;0
554;HC;C52H70;694,547493;3314994,53;52;70;0;0;0;1,3462;0;0;0
555;HC;C53H72;708,562948;4007730,85;53;72;0;0;0;1,3585;0;0;0
556;HC;C54H74;722,578618;3373275;54;74;0;0;0;1,3704;0;0;0
557;HC;C55H76;736,594329;3449521;55;76;0;0;0;1,3818;0;0;0
558;HC;C56H78;750,609926;4598367,48;56;78;0;0;0;1,3929;0;0;0
559;HC;C57H80;764,625452;3322354;57;80;0;0;0;1,4035;0;0;0
560;HC;C58H82;778,640751;3494760;58;82;0;0;0;1,4138;0;0;0
561;HC;C59H84;792,656773;2421196;59;84;0;0;0;1,4237;0;0;0
562;HC;C60H86;806,672717;1956245,81;60;86;0;0;0;1,4333;0;0;0
563;HC;C61H88;820,688431;2486735;61;88;0;0;0;1,4426;0;0;0
564;HC;C62H90;834,703861;2576769;62;90;0;0;0;1,4516;0;0;0
565;HC;C63H92;848,719559;1506891,11;63;92;0;0;0;1,4603;0;0;0
566;HC;C64H94;862,734785;1960495,84;64;94;0;0;0;1,4688;0;0;0
567;HC;C65H96;876,750884;992278;65;96;0;0;0;1,4769;0;0;0
568;HC;C66H98;890,766382;865805;66;98;0;0;0;1,4848;0;0;0
569;HC;C67H100;904,781786;1080596;67;100;0;0;0;1,4925;0;0;0
570;HC;C70H106;946,828452;684119;70;106;0;0;0;1,5143;0;0;0
571;HC;C71H108;960,844299;809961;71;108;0;0;0;1,5211;0;0;0
572;HC;C32H28;412,218557;582552;32;28;0;0;0;0,875;0;0;0
573;HC;C33H30;426,234122;483208;33;30;0;0;0;0,9091;0;0;0
574;HC;C35H34;454,265251;828168;35;34;0;0;0;0,9714;0;0;0
575;HC;C37H38;482,296798;561125;37;38;0;0;0;1,027;0;0;0
576;HC;C38H40;496,312607;1212885,15;38;40;0;0;0;1,0526;0;0;0
577;HC;C39H42;510,328233;1414994,4;39;42;0;0;0;1,0769;0;0;0
578;HC;C40H44;524,344112;1762138,15;40;44;0;0;0;1,1;0;0;0
579;HC;C41H46;538,359399;1588037,63;41;46;0;0;0;1,122;0;0;0
580;HC;C42H48;552,375214;1056117;42;48;0;0;0;1,1429;0;0;0
581;HC;C43H50;566,3907;1393492;43;50;0;0;0;1,1628;0;0;0
582;HC;C44H52;580,406362;1987025,95;44;52;0;0;0;1,1818;0;0;0
583;HC;C45H54;594,422106;1583504,36;45;54;0;0;0;1,2;0;0;0
584;HC;C46H56;608,437487;1621315;46;56;0;0;0;1,2174;0;0;0
585;HC;C47H58;622,452839;1477637;47;58;0;0;0;1,234;0;0;0
586;HC;C48H60;636,468778;2485528,95;48;60;0;0;0;1,25;0;0;0
587;HC;C49H62;650,484638;3135640;49;62;0;0;0;1,2653;0;0;0
588;HC;C50H64;664,500455;2621420,08;50;64;0;0;0;1,28;0;0;0
589;HC;C51H66;678,515741;2479370,26;51;66;0;0;0;1,2941;0;0;0
590;HC;C52H68;692,531523;2892423;52;68;0;0;0;1,3077;0;0;0
591;HC;C53H70;706,547156;3653686;53;70;0;0;0;1,3208;0;0;0
592;HC;C54H72;720,563048;2732414;54;72;0;0;0;1,3333;0;0;0
593;HC;C55H74;734,578462;1626096;55;74;0;0;0;1,3455;0;0;0
594;HC;C56H76;748,594369;3555352;56;76;0;0;0;1,3571;0;0;0
595;HC;C57H78;762,609951;2060649,97;57;78;0;0;0;1,3684;0;0;0
596;HC;C58H80;776,625686;2398090;58;80;0;0;0;1,3793;0;0;0
597;HC;C59H82;790,640988;1654872;59;82;0;0;0;1,3898;0;0;0
598;HC;C60H84;804,657072;1467238,36;60;84;0;0;0;1,4;0;0;0
599;HC;C61H86;818,672984;1061759;61;86;0;0;0;1,4098;0;0;0
600;HC;C62H88;832,688281;1764154,11;62;88;0;0;0;1,4194;0;0;0
601;HC;C63H90;846,703735;2009897;63;90;0;0;0;1,4286;0;0;0
602;HC;C64H92;860,719113;682472;64;92;0;0;0;1,4375;0;0;0
603;HC;C65H94;874,735061;1707032,98;65;94;0;0;0;1,4462;0;0;0
604;HC;C66H96;888,750444;848362;66;96;0;0;0;1,4545;0;0;0
605;HC;C33H28;424,218518;589806;33;28;0;0;0;0,8485;0;0;0
606;HC;C37H36;480,281021;523984;37;36;0;0;0;0,973;0;0;0
607;HC;C38H38;494,296884;774211;38;38;0;0;0;1;0;0;0
608;HC;C39H40;508,312355;1274217;39;40;0;0;0;1,0256;0;0;0
609;HC;C40H42;522,328538;1595337,13;40;42;0;0;0;1,05;0;0;0
610;HC;C41H44;536,343631;921083;41;44;0;0;0;1,0732;0;0;0
611;HC;C42H46;550,359622;994386;42;46;0;0;0;1,0952;0;0;0
612;HC;C43H48;564,375292;1115827,04;43;48;0;0;0;1,1163;0;0;0
613;HC;C44H50;578,390766;1059104;44;50;0;0;0;1,1364;0;0;0
614;HC;C45H52;592,406191;1734815,53;45;52;0;0;0;1,1556;0;0;0
615;HC;C46H54;606,421608;1444038;46;54;0;0;0;1,1739;0;0;0
616;HC;C47H56;620,437338;1466476;47;56;0;0;0;1,1915;0;0;0
617;HC;C48H58;634,452917;2247146;48;58;0;0;0;1,2083;0;0;0
618;HC;C49H60;648,46896;2334981,62;49;60;0;0;0;1,2245;0;0;0
619;HC;C50H62;662,484417;1667537,69;50;62;0;0;0;1,24;0;0;0
620;HC;C51H64;676,500119;1456300;51;64;0;0;0;1,2549;0;0;0
621;HC;C52H66;690,515729;2277872,47;52;66;0;0;0;1,2692;0;0;0
622;HC;C53H68;704,531885;2509809,48;53;68;0;0;0;1,283;0;0;0
623;HC;C54H70;718,547327;2822414,77;54;70;0;0;0;1,2963;0;0;0
624;HC;C55H72;732,563117;2353835,84;55;72;0;0;0;1,3091;0;0;0
625;HC;C56H74;746,578673;2689468,78;56;74;0;0;0;1,3214;0;0;0
626;HC;C57H76;760,593973;1952281,66;57;76;0;0;0;1,3333;0;0;0
627;HC;C58H78;774,609871;2286498;58;78;0;0;0;1,3448;0;0;0
628;HC;C59H80;788,625744;1701672,61;59;80;0;0;0;1,3559;0;0;0
629;HC;C60H82;802,641242;1000412;60;82;0;0;0;1,3667;0;0;0
630;HC;C61H84;816,657028;1645696,3;61;84;0;0;0;1,377;0;0;0
631;HC;C62H86;830,672529;1630823,84;62;86;0;0;0;1,3871;0;0;0
632;HC;C63H88;844,687969;903668;63;88;0;0;0;1,3968;0;0;0
633;HC;C65H92;872,719395;694416;65;92;0;0;0;1,4154;0;0;0
634;HC;C38H36;492,280983;556422;38;36;0;0;0;0,9474;0;0;0
635;HC;C39H38;506,296623;555332;39;38;0;0;0;0,9744;0;0;0
636;HC;C40H40;520,312658;1263664,86;40;40;0;0;0;1;0;0;0
637;HC;C42H44;548,343658;999401;42;44;0;0;0;1,0476;0;0;0
638;HC;C43H46;562,359499;1021707;43;46;0;0;0;1,0698;0;0;0
639;HC;C44H48;576,374919;1102380;44;48;0;0;0;1,0909;0;0;0
640;HC;C45H50;590,390356;1009653;45;50;0;0;0;1,1111;0;0;0
641;HC;C46H52;604,405836;1647692;46;52;0;0;0;1,1304;0;0;0
642;HC;C47H54;618,421895;1131481;47;54;0;0;0;1,1489;0;0;0
643;HC;C48H56;632,437336;768181;48;56;0;0;0;1,1667;0;0;0
644;HC;C50H60;660,469053;1709226,74;50;60;0;0;0;1,2;0;0;0
645;HC;C51H62;674,484814;1254538,62;51;62;0;0;0;1,2157;0;0;0
646;HC;C52H64;688,500285;765886;52;64;0;0;0;1,2308;0;0;0
647;HC;C53H66;702,516154;2092089;53;66;0;0;0;1,2453;0;0;0
648;HC;C54H68;716,531643;1328656;54;68;0;0;0;1,2593;0;0;0
649;HC;C55H70;730,54751;1018337;55;70;0;0;0;1,2727;0;0;0
650;HC;C56H72;744,563138;1249715,82;56;72;0;0;0;1,2857;0;0;0
651;HC;C57H74;758,578455;1620644,46;57;74;0;0;0;1,2982;0;0;0
652;HC;C58H76;772,593658;909448;58;76;0;0;0;1,3103;0;0;0
653;HC;C59H78;786,609389;1507682,22;59;78;0;0;0;1,322;0;0;0
654;HC;C60H80;800,625815;1524689,21;60;80;0;0;0;1,3333;0;0;0
655;HC;C61H82;814,641398;1602842,97;61;82;0;0;0;1,3443;0;0;0
656;HC;C62H84;828,656696;735880;62;84;0;0;0;1,3548;0;0;0
657;HC;C38H34;490,26538;569571;38;34;0;0;0;0,8947;0;0;0
658;HC;C39H36;504,281161;773525;39;36;0;0;0;0,9231;0;0;0
659;HC;C40H38;518,296796;611816;40;38;0;0;0;0,95;0;0;0
660;HC;C42H42;546,328059;674171;42;42;0;0;0;1;0;0;0
661;HC;C43H44;560,343815;1126848;43;44;0;0;0;1,0233;0;0;0
662;HC;C44H46;574,359416;647623;44;46;0;0;0;1,0455;0;0;0
663;HC;C45H48;588,374857;1002758;45;48;0;0;0;1,0667;0;0;0
664;HC;C46H50;602,390381;769045;46;50;0;0;0;1,087;0;0;0
665;HC;C47H52;616,405839;817866;47;52;0;0;0;1,1064;0;0;0
666;HC;C48H54;630,421705;974855;48;54;0;0;0;1,125;0;0;0
667;HC;C49H56;644,437906;1498548,16;49;56;0;0;0;1,1429;0;0;0
668;HC;C50H58;658,45316;2172572;50;58;0;0;0;1,16;0;0;0
669;HC;C51H60;672,468816;853619;51;60;0;0;0;1,1765;0;0;0
670;HC;C53H64;700,500191;1204716;53;64;0;0;0;1,2075;0;0;0
671;HC;C54H66;714,516139;2174490;54;66;0;0;0;1,2222;0;0;0
672;HC;C55H68;728,531581;800910;55;68;0;0;0;1,2364;0;0;0
673;HC;C56H70;742,547646;1645103,48;56;70;0;0;0;1,25;0;0;0
674;HC;C57H72;756,562651;1022553;57;72;0;0;0;1,2632;0;0;0
675;HC;C58H74;770,578529;805063;58;74;0;0;0;1,2759;0;0;0
676;HC;C59H76;784,594347;754263;59;76;0;0;0;1,2881;0;0;0
677;HC;C62H82;826,641477;674495;62;82;0;0;0;1,3226;0;0;0
678;HC;C41H38;530,297179;565814;41;38;0;0;0;0,9268;0;0;0
679;HC;C42H40;544,312335;586949;42;40;0;0;0;0,9524;0;0;0
680;HC;C44H44;572,344025;700031;44;44;0;0;0;1;0;0;0
